"","x"
"1384","IWA4843"
"1385","IWA6458"
"1386","IWA3045"
"1387","IWA7752"
"1388","IWA5968"
"1389","IWA7595"
"1390","IWA7065"
"1391","IWA5943"
"1392","IWA3901"
"1393","IWA6649"
"1394","IWA6555"
"1395","IWA3500"
"1396","IWA2997"
"1397","IWA3496"
"1398","IWA653"
"1399","IWA7394"
"1400","IWA4496"
"1401","IWA7360"
"1402","IWA1370"
"1403","IWA4296"
"1404","IWA7516"
"1405","IWA1278"
"1406","IWA4082"
"1407","IWA6443"
"1408","IWA5230"
"1409","IWA313"
"1410","IWA1959"
"1411","IWA5869"
"1412","IWA7348"
"1413","IWA578"
"1414","IWA6782"
"1415","IWA3929"
"1416","IWA8061"
"1417","IWA1526"
"1418","IWA6253"
"1419","IWA5358"
"1420","IWA5441"
"1421","IWA4158"
"1422","IWA2676"
"1423","IWA328"
"1424","IWA4547"
"1425","IWA5880"
"1426","IWA4351"
"1427","IWA5103"
"1428","IWA2073"
"1429","IWA5377"
"1430","IWA1307"
"1431","IWA8473"
"1432","IWA6636"
"1433","IWA5401"
"1434","IWA170"
"1435","IWA5477"
"1436","IWA6192"
"1437","IWA5735"
"1438","IWA312"
"1439","IWA1560"
"1440","IWA8201"
"1441","IWA2041"
"1442","IWA1717"
"1443","IWA7972"
"1444","IWA1990"
"1445","IWA4312"
"1446","IWA7541"
"1447","IWA3150"
"1448","IWA1816"
"1449","IWA5175"
"1450","IWA4054"
"1451","IWA926"
"1452","IWA4932"
"1453","IWA2641"
"1454","IWA1621"
"1455","IWA6164"
"1456","IWA3846"
"1457","IWA3600"
"1458","IWA459"
"1459","IWA7204"
"1460","IWA3465"
"1461","IWA262"
"1462","IWA2146"
"1463","IWA775"
"1464","IWA2077"
"1465","IWA799"
"1466","IWA6226"
"1467","IWA7954"
"1468","IWA7891"
"1469","IWA6211"
"1470","IWA6919"
"1471","IWA7497"
"1472","IWA5945"
"1473","IWA2696"
"1474","IWA7410"
"1475","IWA2491"
"1476","IWA7973"
"1477","IWA4518"
"1478","IWA3024"
"1479","IWA6987"
"1480","IWA6457"
"1481","IWA1787"
"1482","IWA2451"
"1483","IWA300"
"1484","IWA3164"
"1485","IWA897"
"1486","IWA2959"
"1487","IWA1721"
"1488","IWA128"
"1489","IWA8154"
"1490","IWA4090"
"1491","IWA2507"
"1492","IWA8087"
"1493","IWA240"
"1494","IWA4931"
"1495","IWA6835"
"1496","IWA6146"
"1497","IWA3289"
"1498","IWA3579"
"1499","IWA4853"
"1500","IWA6104"
"1501","IWA2144"
"1502","IWA6611"
"1503","IWA3405"
"1504","IWA412"
"1505","IWA6107"
"1506","IWA4868"
"1507","IWA2113"
"1508","IWA7233"
"1509","IWA1652"
"1510","IWA271"
"1511","IWA5603"
"1512","IWA1496"
"1513","IWA5604"
"1514","IWA5804"
"1515","IWA5550"
"1516","IWA1789"
"1517","IWA2389"
"1518","IWA4753"
"1519","IWA7712"
"1520","IWA660"
"1521","IWA2563"
"1522","IWA6770"
"1523","IWA5525"
"1524","IWA3235"
"1525","IWA3567"
"1526","IWA3977"
"1527","IWA2958"
"1528","IWA6893"
"1529","IWA14"
"1530","IWA4934"
"1531","IWA6997"
"1532","IWA7742"
"1533","IWA3212"
"1534","IWA6642"
"1535","IWA3971"
"1536","IWA7838"
"1537","IWA6936"
"1538","IWA7515"
"1539","IWA7096"
"1540","IWA6105"
"1541","IWA1690"
"1542","IWA4298"
"1543","IWA971"
"1544","IWA7075"
"1545","IWA5721"
"1546","IWA5980"
"1547","IWA8326"
"1548","IWA1781"
"1549","IWA6969"
"1550","IWA4845"
"1551","IWA7702"
"1552","IWA2345"
"1553","IWA2978"
"1554","IWA5891"
"1555","IWA2335"
"1556","IWA2963"
"1557","IWA4400"
"1558","IWA4613"
"1559","IWA2553"
"1560","IWA3857"
"1561","IWA2717"
"1562","IWA5532"
"1563","IWA6208"
"1564","IWA5151"
"1565","IWA4491"
"1566","IWA2272"
"1567","IWA3758"
"1568","IWA80"
"1569","IWA100"
"1570","IWA4057"
"1571","IWA6529"
"1572","IWA2650"
"1573","IWA7261"
"1574","IWA3360"
"1575","IWA7644"
"1576","IWA2348"
"1577","IWA2604"
"1578","IWA4336"
"1579","IWA4236"
"1580","IWA3009"
"1581","IWA533"
"1582","IWA571"
"1583","IWA3023"
"1584","IWA1017"
"1585","IWA8220"
"1586","IWA7153"
"1587","IWA4037"
"1588","IWA5138"
"1589","IWA5802"
"1590","IWA1514"
"1591","IWA2827"
"1592","IWA5541"
"1593","IWA7755"
"1594","IWA2129"
"1595","IWA4063"
"1596","IWA4113"
"1597","IWA8135"
"1598","IWA4561"
"1599","IWA4585"
"1600","IWA6216"
"1601","IWA8179"
"1602","IWA532"
"1603","IWA3060"
"1604","IWA422"
"1605","IWA3596"
"1606","IWA8269"
"1607","IWA1172"
"1608","IWA1643"
"1609","IWA7142"
"1610","IWA423"
"1611","IWA5288"
"1612","IWA8378"
"1613","IWA304"
"1614","IWA6890"
"1615","IWA3727"
"1616","IWA3631"
"1617","IWA2877"
"1618","IWA2954"
"1619","IWA8162"
"1620","IWA106"
"1621","IWA5846"
"1622","IWA7449"
"1623","IWA2803"
"1624","IWA278"
"1625","IWA4740"
"1626","IWA5597"
"1627","IWA6717"
"1628","IWA2349"
"1629","IWA1221"
"1630","IWA3116"
"1631","IWA5514"
"1632","IWA986"
"1633","IWA693"
"1634","IWA3942"
"1635","IWA87"
"1636","IWA5593"
"1637","IWA3694"
"1638","IWA7990"
"1639","IWA1902"
"1640","IWA8496"
"1641","IWA3446"
"1642","IWA7715"
"1643","IWA830"
"1644","IWA6375"
"1645","IWA2699"
"1646","IWA6581"
"1647","IWA3838"
"1648","IWA2118"
"1649","IWA708"
"1650","IWA4373"
"1651","IWA3893"
"1652","IWA8359"
"1653","IWA7604"
"1654","IWA5128"
"1655","IWA4319"
"1656","IWA5207"
"1657","IWA3483"
"1658","IWA8306"
"1659","IWA3482"
"1660","IWA4002"
"1661","IWA4356"
"1662","IWA1327"
"1663","IWA5057"
"1664","IWA6737"
"1665","IWA7664"
"1666","IWA4876"
"1667","IWA388"
"1668","IWA2367"
"1669","IWA5376"
"1670","IWA2085"
"1671","IWA6276"
"1672","IWA2805"
"1673","IWA1682"
"1674","IWA5304"
"1675","IWA329"
"1676","IWA3879"
"1677","IWA2186"
"1678","IWA6927"
"1679","IWA5421"
"1680","IWA7847"
"1681","IWA3668"
"1682","IWA6502"
"1683","IWA6043"
"1684","IWA7354"
"1685","IWA7940"
"1686","IWA8499"
"1687","IWA2259"
"1688","IWA6102"
"1689","IWA6218"
"1690","IWA4791"
"1691","IWA6353"
"1692","IWA8571"
"1693","IWA943"
"1694","IWA1595"
"1695","IWA4776"
"1696","IWA5901"
"1697","IWA6021"
"1698","IWA6051"
"1699","IWA7634"
"1700","IWA1073"
"1701","IWA3006"
"1702","IWA8023"
"1703","IWA6193"
"1704","IWA6130"
"1705","IWA6349"
"1706","IWA6714"
"1707","IWA7768"
"1708","IWA110"
"1709","IWA6149"
"1710","IWA4646"
"1711","IWA3531"
"1712","IWA8188"
"1713","IWA6433"
"1714","IWA7337"
"1715","IWA4357"
"1716","IWA1934"
"1717","IWA5883"
"1718","IWA8235"
"1719","IWA2689"
"1720","IWA5999"
"1721","IWA3701"
"1722","IWA2839"
"1723","IWA5875"
"1724","IWA2840"
"1725","IWA6225"
"1726","IWA3700"
"1727","IWA3866"
"1728","IWA6333"
"1729","IWA7237"
"1730","IWA7278"
"1731","IWA2793"
"1732","IWA2794"
"1733","IWA109"
"1734","IWA4738"
"1735","IWA8514"
"1736","IWA975"
"1737","IWA8554"
"1738","IWA1677"
"1739","IWA8399"
"1740","IWA2936"
"1741","IWA1441"
"1742","IWA4260"
"1743","IWA1443"
"1744","IWA4410"
"1745","IWA8256"
"1746","IWA6514"
"1747","IWA7705"
"1748","IWA726"
"1749","IWA5309"
"1750","IWA8392"
"1751","IWA115"
"1752","IWA514"
"1753","IWA3565"
"1754","IWA8292"
"1755","IWA8400"
"1756","IWA8245"
"1757","IWA1267"
"1758","IWA576"
"1759","IWA6501"
"1760","IWA296"
"1761","IWA4757"
"1762","IWA4836"
"1763","IWA6020"
"1764","IWA3056"
"1765","IWA7073"
"1766","IWA5634"
"1767","IWA8334"
"1768","IWA7295"
"1769","IWA7077"
"1770","IWA7567"
"1771","IWA4984"
"1772","IWA8581"
"1773","IWA7785"
"1774","IWA3435"
"1775","IWA8590"
"1776","IWA3434"
"1777","IWA5975"
"1778","IWA4746"
"1779","IWA7561"
"1780","IWA27"
"1781","IWA2312"
"1782","IWA4368"
"1783","IWA7517"
"1784","IWA5825"
"1785","IWA4147"
"1786","IWA8490"
"1787","IWA2977"
"1788","IWA8617"
"1789","IWA3213"
"1790","IWA5623"
"1791","IWA5589"
"1792","IWA6654"
"1793","IWA1049"
"1794","IWA5378"
"1795","IWA7015"
"1796","IWA7684"
"1797","IWA4479"
"1798","IWA3047"
"1799","IWA4819"
"1800","IWA6369"
"1801","IWA2236"
"1802","IWA8578"
"1803","IWA5983"
"1804","IWA8255"
"1805","IWA5586"
"1806","IWA2626"
"1807","IWA124"
"1808","IWA382"
"1809","IWA5476"
"1810","IWA5386"
"1811","IWA6921"
"1812","IWA1933"
"1813","IWA4384"
"1814","IWA8538"
"1815","IWA4841"
"1816","IWA8368"
"1817","IWA4061"
"1818","IWA5710"
"1819","IWA550"
"1820","IWA3669"
"1821","IWA4960"
"1822","IWA1873"
"1823","IWA8583"
"1824","IWA6062"
"1825","IWA6826"
"1826","IWA5637"
"1827","IWA2412"
"1828","IWA3400"
"1829","IWA7090"
"1830","IWA5785"
"1831","IWA6825"
"1832","IWA3133"
"1833","IWA6142"
"1834","IWA5039"
"1835","IWA5625"
"1836","IWA7951"
"1837","IWA6875"
"1838","IWA5221"
"1839","IWA7934"
"1840","IWA6883"
"1841","IWA2960"
"1842","IWA4024"
"1843","IWA5521"
"1844","IWA3412"
"1845","IWA4145"
"1846","IWA1388"
"1847","IWA2091"
"1848","IWA7873"
"1849","IWA4523"
"1850","IWA3131"
"1851","IWA757"
"1852","IWA6805"
"1853","IWA135"
"1854","IWA2927"
"1855","IWA8182"
"1856","IWA5652"
"1857","IWA4218"
"1858","IWA2457"
"1859","IWA7490"
"1860","IWA2687"
"1861","IWA4517"
"1862","IWA8290"
"1863","IWA3840"
"1864","IWA1537"
"1865","IWA854"
"1866","IWA8173"
"1867","IWA6882"
"1868","IWA5794"
"1869","IWA814"
"1870","IWA3963"
"1871","IWA8456"
"1872","IWA7362"
"1873","IWA2638"
"1874","IWA3911"
"1875","IWA3912"
"1876","IWA4263"
"1877","IWA2685"
"1878","IWA6885"
"1879","IWA2180"
"1880","IWA3914"
"1881","IWA5391"
"1882","IWA2956"
"1883","IWA235"
"1884","IWA2716"
"1885","IWA4867"
"1886","IWA5223"
"1887","IWA8606"
"1888","IWA4763"
"1889","IWA5666"
"1890","IWA1082"
"1891","IWA7380"
"1892","IWA5699"
"1893","IWA6542"
"1894","IWA4262"
"1895","IWA1387"
"1896","IWA3306"
"1897","IWA2843"
"1898","IWA4487"
"1899","IWA5157"
"1900","IWA2063"
"1901","IWA4906"
"1902","IWA5941"
"1903","IWA6586"
"1904","IWA714"
"1905","IWA3535"
"1906","IWA3393"
"1907","IWA7512"
"1908","IWA529"
"1909","IWA4719"
"1910","IWA4891"
"1911","IWA8483"
"1912","IWA5996"
"1913","IWA8345"
"1914","IWA4383"
"1915","IWA8569"
"1916","IWA8254"
"1917","IWA2852"
"1918","IWA2849"
"1919","IWA7111"
"1920","IWA3766"
"1921","IWA5320"
"1922","IWA6477"
"1923","IWA948"
"1924","IWA3875"
"1925","IWA5133"
"1926","IWA2854"
"1927","IWA4376"
"1928","IWA2185"
"1929","IWA8230"
"1930","IWA1592"
"1931","IWA342"
"1932","IWA2853"
"1933","IWA1692"
"1934","IWA7946"
"1935","IWA3740"
"1936","IWA5199"
"1937","IWA6705"
"1938","IWA5451"
"1939","IWA3908"
"1940","IWA1591"
"1941","IWA8419"
"1942","IWA2057"
"1943","IWA4510"
"1944","IWA6301"
"1945","IWA2615"
"1946","IWA3249"
"1947","IWA5350"
"1948","IWA4769"
"1949","IWA2980"
"1950","IWA5241"
"1951","IWA5621"
"1952","IWA4040"
"1953","IWA1962"
"1954","IWA4979"
"1955","IWA4318"
"1956","IWA4579"
"1957","IWA5916"
"1958","IWA1730"
"1959","IWA4232"
"1960","IWA5464"
"1961","IWA8116"
"1962","IWA6631"
"1963","IWA5509"
"1964","IWA5024"
"1965","IWA2526"
"1966","IWA6499"
"1967","IWA8223"
"1968","IWA3638"
"1969","IWA7921"
"1970","IWA5216"
"1971","IWA7955"
"1972","IWA1264"
"1973","IWA1734"
"1974","IWA3458"
"1975","IWA7170"
"1976","IWA1304"
"1977","IWA1305"
"1978","IWA2340"
"1979","IWA7557"
"1980","IWA5080"
"1981","IWA3058"
"1982","IWA1460"
"1983","IWA7433"
"1984","IWA6791"
"1985","IWA4211"
"1986","IWA4029"
"1987","IWA6212"
"1988","IWA6510"
"1989","IWA2576"
"1990","IWA6679"
"1991","IWA6515"
"1992","IWA5626"
"1993","IWA3247"
"1994","IWA6802"
"1995","IWA250"
"1996","IWA8470"
"1997","IWA4600"
"1998","IWA5561"
"1999","IWA4587"
"2000","IWA8307"
"2001","IWA5807"
"2002","IWA7812"
"2003","IWA8619"
"2004","IWA4811"
"2005","IWA5234"
"2006","IWA6831"
"2007","IWA3"
"2008","IWA7632"
"2009","IWA117"
"2010","IWA7179"
"2011","IWA4498"
"2012","IWA4320"
"2013","IWA4252"
"2014","IWA3641"
"2015","IWA210"
"2016","IWA5580"
"2017","IWA4562"
"2018","IWA7869"
"2019","IWA4451"
"2020","IWA7178"
"2021","IWA2547"
"2022","IWA6427"
"2023","IWA4750"
"2024","IWA696"
"2025","IWA78"
"2026","IWA3502"
"2027","IWA5905"
"2028","IWA3714"
"2029","IWA4059"
"2030","IWA246"
"2031","IWA7709"
"2032","IWA5257"
"2033","IWA8508"
"2034","IWA6306"
"2035","IWA7941"
"2036","IWA2976"
"2037","IWA4484"
"2038","IWA3747"
"2039","IWA3291"
"2040","IWA1837"
"2041","IWA4469"
"2042","IWA5232"
"2043","IWA5233"
"2044","IWA8440"
"2045","IWA7351"
"2046","IWA7827"
"2047","IWA5896"
"2048","IWA718"
"2049","IWA7717"
"2050","IWA7280"
"2051","IWA3715"
"2052","IWA3933"
"2053","IWA6906"
"2054","IWA1803"
"2055","IWA3936"
"2056","IWA3741"
"2057","IWA4394"
"2058","IWA8027"
"2059","IWA8028"
"2060","IWA527"
"2061","IWA7402"
"2062","IWA2279"
"2063","IWA1219"
"2064","IWA4311"
"2065","IWA800"
"2066","IWA4305"
"2067","IWA2273"
"2068","IWA8526"
"2069","IWA1308"
"2070","IWA5763"
"2071","IWA1363"
"2072","IWA321"
"2073","IWA1779"
"2074","IWA8604"
"2075","IWA2320"
"2076","IWA6576"
"2077","IWA5759"
"2078","IWA7944"
"2079","IWA47"
"2080","IWA5033"
"2081","IWA604"
"2082","IWA12"
"2083","IWA3996"
"2084","IWA2019"
"2085","IWA8284"
"2086","IWA249"
"2087","IWA20"
"2088","IWA5588"
"2089","IWA2521"
"2090","IWA2445"
"2091","IWA2222"
"2092","IWA4209"
"2093","IWA7610"
"2094","IWA4647"
"2095","IWA5422"
"2096","IWA2293"
"2097","IWA1894"
