"","x"
"1382","IWA6631"
"1383","IWA3535"
"1384","IWA4763"
"1385","IWA8569"
"1386","IWA5451"
"1387","IWA4960"
"1388","IWA8223"
"1389","IWA5916"
"1390","IWA4318"
"1391","IWA4719"
"1392","IWA5024"
"1393","IWA1304"
"1394","IWA1305"
"1395","IWA4024"
"1396","IWA210"
"1397","IWA8345"
"1398","IWA5625"
"1399","IWA5666"
"1400","IWA4600"
"1401","IWA2638"
"1402","IWA3911"
"1403","IWA3912"
"1404","IWA7702"
"1405","IWA7955"
"1406","IWA2180"
"1407","IWA2039"
"1408","IWA8033"
"1409","IWA1388"
"1410","IWA3914"
"1411","IWA4451"
"1412","IWA8173"
"1413","IWA6301"
"1414","IWA250"
"1415","IWA3412"
"1416","IWA8156"
"1417","IWA2519"
"1418","IWA2457"
"1419","IWA1591"
"1420","IWA7512"
"1421","IWA527"
"1422","IWA6882"
"1423","IWA6510"
"1424","IWA8470"
"1425","IWA7362"
"1426","IWA8508"
"1427","IWA1730"
"1428","IWA5626"
"1429","IWA3908"
"1430","IWA4383"
"1431","IWA4263"
"1432","IWA3638"
"1433","IWA7921"
"1434","IWA4232"
"1435","IWA126"
"1436","IWA2340"
"1437","IWA4343"
"1438","IWA4262"
"1439","IWA4891"
"1440","IWA2685"
"1441","IWA7170"
"1442","IWA1734"
"1443","IWA4562"
"1444","IWA3306"
"1445","IWA2687"
"1446","IWA6792"
"1447","IWA6791"
"1448","IWA3058"
"1449","IWA7946"
"1450","IWA3502"
"1451","IWA8307"
"1452","IWA4811"
"1453","IWA2852"
"1454","IWA2976"
"1455","IWA1837"
"1456","IWA5996"
"1457","IWA529"
"1458","IWA631"
"1459","IWA5561"
"1460","IWA342"
"1461","IWA4362"
"1462","IWA3766"
"1463","IWA948"
"1464","IWA5320"
"1465","IWA4484"
"1466","IWA5133"
"1467","IWA2615"
"1468","IWA5763"
"1469","IWA2854"
"1470","IWA4376"
"1471","IWA6586"
"1472","IWA3740"
"1473","IWA7351"
"1474","IWA246"
"1475","IWA3714"
"1476","IWA5199"
"1477","IWA2057"
"1478","IWA2849"
"1479","IWA3249"
"1480","IWA1460"
"1481","IWA4510"
"1482","IWA8230"
"1483","IWA5706"
"1484","IWA4029"
"1485","IWA4579"
"1486","IWA6661"
"1487","IWA3264"
"1488","IWA6499"
"1489","IWA1400"
"1490","IWA718"
"1491","IWA7632"
"1492","IWA8395"
"1493","IWA5234"
"1494","IWA5683"
"1495","IWA5232"
"1496","IWA5233"
"1497","IWA7717"
"1498","IWA7433"
"1499","IWA5647"
"1500","IWA158"
"1501","IWA6056"
"1502","IWA1803"
"1503","IWA5216"
"1504","IWA1962"
"1505","IWA3530"
"1506","IWA800"
"1507","IWA3291"
"1508","IWA6906"
"1509","IWA1308"
"1510","IWA7557"
"1511","IWA950"
"1512","IWA4311"
"1513","IWA7129"
"1514","IWA47"
"1515","IWA249"
"1516","IWA2521"
"1517","IWA6427"
"1518","IWA8528"
"1519","IWA1225"
"1520","IWA1706"
"1521","IWA1705"
"1522","IWA5588"
"1523","IWA321"
"1524","IWA7061"
"1525","IWA3936"
"1526","IWA7941"
"1527","IWA6213"
"1528","IWA8284"
"1529","IWA4415"
"1530","IWA2445"
"1531","IWA6841"
